ID;Length;Utcclk;TimeZoneDirection;SummerTime;TimeZoneHour;FrameTime;AlgorithmId;UniqueInfoFlag;ResultInfoFlag;ResultInfoLength;AreaNum;AreaLength;ImageWidth;ImageHeight;AreaId;DtctArea;AlmType;Dir;AlmObj;Hstart;Vstart;Hcnt;Vcnt
47;56;1700565756;0;false;0;10;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;14;256;0;1;32;2;16;800;450;2764;0;15;0;4;607;140;150;142
47;56;1700565756;0;false;0;14;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;177
47;56;1700565756;0;false;0;17;256;0;1;32;2;16;800;450;2764;0;15;0;4;607;140;150;142
47;56;1700565756;0;false;0;17;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;177
47;56;1700565756;0;false;0;20;256;0;1;32;2;16;800;450;2764;0;15;0;4;607;140;150;142
47;56;1700565756;0;false;0;20;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;177
47;56;1700565756;0;false;0;24;256;0;1;32;2;16;800;450;2764;0;15;0;4;607;140;150;142
47;56;1700565756;0;false;0;24;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;177
47;40;1700565756;0;false;0;27;256;0;1;16;1;16;800;450;2585;1;1;0;1;485;175;75;175
47;40;1700565756;0;false;0;30;256;0;1;16;1;16;800;450;2585;1;1;0;1;485;175;75;175
47;56;1700565756;0;false;0;34;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;52;120
47;56;1700565756;0;false;0;34;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;37;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;52;120
47;56;1700565756;0;false;0;37;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;40;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;52;120
47;56;1700565756;0;false;0;40;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;44;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;52;120
47;56;1700565756;0;false;0;44;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;47;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;52;120
47;56;1700565756;0;false;0;47;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565756;0;false;0;50;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;50;120
47;56;1700565756;0;false;0;50;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;177;75;175
47;56;1700565756;0;false;0;54;256;0;1;32;2;16;800;450;2765;0;15;0;4;707;145;50;120
47;56;1700565756;0;false;0;54;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;177;75;175
47;56;1700565756;0;false;0;57;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;145;50;120
47;56;1700565756;0;false;0;57;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;172
47;56;1700565756;0;false;0;60;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;145;50;120
47;56;1700565756;0;false;0;60;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;172
47;56;1700565756;0;false;0;64;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;145;50;120
47;56;1700565756;0;false;0;64;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;172
47;56;1700565756;0;false;0;67;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;145;50;120
47;56;1700565756;0;false;0;67;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;172
47;56;1700565756;0;false;0;70;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;145;47;120
47;56;1700565756;0;false;0;70;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;177;77;172
47;56;1700565756;0;false;0;74;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;74;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;177;77;172
47;56;1700565756;0;false;0;77;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;77;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;177;77;172
47;56;1700565756;0;false;0;80;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;80;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;177;77;172
47;56;1700565756;0;false;0;84;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;84;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;177;77;172
47;56;1700565756;0;false;0;87;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;87;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;177;75;175
47;56;1700565756;0;false;0;90;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;47;120
47;56;1700565756;0;false;0;90;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;177;75;175
47;40;1700565756;0;false;0;94;256;0;1;16;1;16;800;450;2765;0;15;0;4;710;147;47;117
47;40;1700565756;0;false;0;97;256;0;1;16;1;16;800;450;2765;0;15;0;4;710;147;47;117
47;40;1700565757;0;false;0;0;256;0;1;16;1;16;800;450;2765;0;15;0;4;710;147;47;117
47;56;1700565757;0;false;0;4;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;4;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;177;75;175
47;56;1700565757;0;false;0;7;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;7;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;177;75;175
47;56;1700565757;0;false;0;10;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;10;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;177;75;175
47;56;1700565757;0;false;0;14;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;14;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;177
47;56;1700565757;0;false;0;17;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;17;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;177
47;56;1700565757;0;false;0;20;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;20;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;177
47;56;1700565757;0;false;0;24;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;24;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;177
47;56;1700565757;0;false;0;27;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;27;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;172;75;180
47;56;1700565757;0;false;0;30;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;147;47;115
47;56;1700565757;0;false;0;30;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;172;75;180
47;56;1700565757;0;false;0;34;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;34;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;75;177
47;56;1700565757;0;false;0;37;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;37;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;75;177
47;56;1700565757;0;false;0;40;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;40;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;75;177
47;56;1700565757;0;false;0;44;256;0;1;32;2;16;800;450;2765;0;15;0;4;712;150;47;115
47;56;1700565757;0;false;0;44;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;75;177
47;40;1700565757;0;false;0;47;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;175
47;40;1700565757;0;false;0;50;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;175
47;40;1700565757;0;false;0;54;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;77;177
47;40;1700565757;0;false;0;57;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;77;177
47;40;1700565757;0;false;0;60;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;77;177
47;40;1700565757;0;false;0;64;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;77;177
47;56;1700565757;0;false;0;67;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;115
47;56;1700565757;0;false;0;67;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;172;77;177
47;56;1700565757;0;false;0;70;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;115
47;56;1700565757;0;false;0;70;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;172;77;177
47;40;1700565757;0;false;0;74;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;177
47;40;1700565757;0;false;0;77;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;177
47;40;1700565757;0;false;0;80;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;177
47;40;1700565757;0;false;0;84;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;75;177
47;56;1700565757;0;false;0;87;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;112
47;56;1700565757;0;false;0;87;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565757;0;false;0;90;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;112
47;56;1700565757;0;false;0;90;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;75;175
47;56;1700565757;0;false;0;94;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565757;0;false;0;94;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;175;77;175
47;56;1700565757;0;false;0;97;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565757;0;false;0;97;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;175;77;175
47;56;1700565758;0;false;0;0;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565758;0;false;0;0;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;175;77;175
47;56;1700565758;0;false;0;4;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565758;0;false;0;4;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;175;77;175
47;56;1700565758;0;false;0;7;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565758;0;false;0;7;256;0;1;32;2;16;800;450;2585;1;1;0;1;480;175;77;175
47;40;1700565758;0;false;0;10;256;0;1;16;1;16;800;450;2765;0;15;0;4;710;150;50;115
47;40;1700565758;0;false;0;14;256;0;1;16;1;16;800;450;2765;0;15;0;4;710;150;50;115
47;56;1700565758;0;false;0;17;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;117
47;56;1700565758;0;false;0;17;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;175
47;56;1700565758;0;false;0;20;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;117
47;56;1700565758;0;false;0;20;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;175
47;56;1700565758;0;false;0;24;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;117
47;56;1700565758;0;false;0;24;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;175
47;56;1700565758;0;false;0;27;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;150;47;117
47;56;1700565758;0;false;0;27;256;0;1;32;2;16;800;450;2585;1;1;0;1;485;175;75;175
47;56;1700565758;0;false;0;30;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;45;122
47;56;1700565758;0;false;0;30;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;175
47;56;1700565758;0;false;0;34;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;45;122
47;56;1700565758;0;false;0;34;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;175
47;56;1700565758;0;false;0;37;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;45;122
47;56;1700565758;0;false;0;37;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;175;77;175
47;56;1700565758;0;false;0;40;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;45;125
47;56;1700565758;0;false;0;40;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;77;175
47;56;1700565758;0;false;0;44;256;0;1;32;2;16;800;450;2765;0;15;0;4;710;147;45;125
47;56;1700565758;0;false;0;44;256;0;1;32;2;16;800;450;2585;1;1;0;1;482;172;77;175
47;40;1700565758;0;false;0;54;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;175
47;40;1700565758;0;false;0;57;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;175
47;40;1700565758;0;false;0;60;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;175
47;40;1700565758;0;false;0;64;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;175
47;40;1700565758;0;false;0;67;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;172
47;40;1700565758;0;false;0;70;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;172;80;172
47;40;1700565758;0;false;0;74;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;172
47;40;1700565758;0;false;0;77;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;172
47;40;1700565758;0;false;0;80;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;172
47;40;1700565758;0;false;0;84;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;172
47;40;1700565758;0;false;0;87;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;80;172
47;40;1700565758;0;false;0;90;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;80;172
47;40;1700565758;0;false;0;94;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;170
47;40;1700565758;0;false;0;97;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;170
47;40;1700565759;0;false;0;0;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;170
47;40;1700565759;0;false;0;4;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;80;170
47;40;1700565759;0;false;0;7;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;10;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;14;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;17;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;20;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;24;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;172;82;172
47;40;1700565759;0;false;0;27;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;82;172
47;40;1700565759;0;false;0;30;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;82;172
47;40;1700565759;0;false;0;34;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;82;175
47;40;1700565759;0;false;0;37;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;82;175
47;40;1700565759;0;false;0;40;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;82;175
47;40;1700565759;0;false;0;44;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;175;82;175
47;40;1700565759;0;false;0;47;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;82;172
47;40;1700565759;0;false;0;50;256;0;1;16;1;16;800;450;2585;1;1;0;1;480;175;82;172
47;40;1700565759;0;false;0;54;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;177;82;172
47;40;1700565759;0;false;0;57;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;177;82;172
47;40;1700565759;0;false;0;60;256;0;1;16;1;16;800;450;2585;1;1;0;1;482;177;82;172
